label,numClients,objectSize (MB),copies,Operation,RPS,Total Requests Count,Errors Count,Total Throughput (MB/s),Total Duration (s),Total Transferred (MB),Duration Max,Duration Avg,Duration Min,Ttfb Max,Ttfb Avg,Ttfb Min,Duration 90th-ile,Duration 99th-ile,Ttfb 90th-ile,Ttfb 99th-ile,Operation,RPS,Total Requests Count,Errors Count,Total Throughput (MB/s),Total Duration (s),Total Transferred (MB),Duration Max,Duration Avg,Duration Min,Ttfb Max,Ttfb Avg,Ttfb Min,Duration 90th-ile,Duration 99th-ile,Ttfb 90th-ile,Ttfb 99th-ile
addb_c40_s1Kb_cnt1000_2021-7-6,40,0.0009765625,0,Write,246.7371844829748,40,0,0.2409542817216551,0.162115816,0.0390625,0.161589402,0.1327306498,0.047871717,0.161589321,0.13273049000000003,0.047871299,0.158169356,0.161589402,0.158169209,0.161589321,Read,988.2033407777026,40000,0,0.9650423249782252,40.477499265,39.0625,0.103470737,0.03968992936677531,0.002535967,0.103428623,0.039660605587799984,0.002513742,0.0489237,0.069568753,0.048891543,0.069535778
addb_c40_s1Kb_cnt1000_2021-7-6,40,0.0009765625,0,Write,242.38474252520143,40,0,0.23670385012226702,0.165026889,0.0390625,0.163040875,0.12425737752499999,0.047994807,0.163040773,0.12425712247500001,0.047994349,0.159362878,0.163040875,0.159362791,0.163040773,Read,723.8934219402626,40000,0,0.7069271698635377,55.25675298,39.0625,0.199637679,0.039424735674974835,0.002508244,0.199621281,0.03939598990035003,0.00248898,0.048173512,0.065004412,0.048146561,0.064955784
addb_c40_s1Kb_cnt1000_2021-7-6,40,0.0009765625,0,Write,215.0076096299479,40,0,0.209968368779246,0.186039927,0.0390625,0.185872882,0.1550669435,0.107429772,0.185872792,0.15506674839999995,0.107429252,0.184622839,0.185872882,0.184622759,0.185872792,Read,994.1415410722564,40000,0,0.9708413487033754,40.235719309,39.0625,0.161051506,0.039735574579125105,0.004434161,0.161035801,0.039706584243174844,0.004418481,0.048431692,0.06468689,0.04839227,0.064661782
addb_c40_s1Kb_cnt1000_2021-7-6,40,0.0009765625,0,Write,198.93053848393077,40,0,0.19426810398821365,0.201075211,0.0390625,0.199252955,0.154953970725,0.03609949,0.199252892,0.1549537613,0.03609904,0.19838239,0.199252955,0.198382165,0.199252892,Read,985.8422973746251,40000,0,0.9627366185299073,40.574440868,39.0625,0.166525076,0.03981624954142511,0.002451547,0.166493993,0.03978754289324994,0.002437242,0.048589772,0.069506101,0.048565685,0.069485959
addb_c40_s1Kb_cnt1000_2021-7-7,40,0.0009765625,0,Write,248.48434488990952,40,0,0.24266049305655227,0.160975936,0.0390625,0.159017221,0.146834977525,0.139231234,0.15901704,0.146834829525,0.139231084,0.156132351,0.159017221,0.156132226,0.15901704,Read,992.1315697105321,40000,0,0.9688784860454415,40.31723334,39.0625,0.143241531,0.03952564486850027,0.002920405,0.143184123,0.03949600950682483,0.002883456,0.048396307,0.064183351,0.048369647,0.064154495
